 It was an amazing movie, 5.0,  Xavier R, https://www.rottentomatoes.com/user/id/977176143/, March 20 2018, N/A
 The movie has no substance. It is just a reshuffling of previously used cool looking scenes without any logic. Characters are unappealing (with the exception of Luke) and are mostly just a collection of obligatory racially diverse plastic toys. There is no mythic quality no soul in the movie. Characters act nonsensically it is really a pain to watch it. And the violet-haired woman is unbearable., 0.5,  Jan K, https://www.rottentomatoes.com/user/id/835887539/, March 20 2018, N/A
 This is the worst star wars movie to date. Would have rather seen a spin-off of Jar Jar than this crap., 0.5,  Andres N, https://www.rottentomatoes.com/user/id/940547256/, March 20 2018, N/A
 As a movie goer i give this movie a mediocre C-! As a Star Wars fan and knowing a little bit about the franchise i give this movie a F-, 0.5,  Paul K, https://www.rottentomatoes.com/user/id/791855389/, March 20 2018, N/A
 I loved Disney as a kid but they used to care about good story telling. It seems like the movie was written to sell toys. Kathleen Kennedy and Rian Johnson don't understand the franchise!<br>My problems with Star Wars VIII are:<br><br>1. Bomber Ships from the beginning of the movie moved super slow and were super easily destroyed....did the Resistance not design them for war? ...Also bombs don't drop in space. <br>2. The Force Awakens was about finding Luke Skywalker. He left a map and Rey tracks him down and brings him his original lightsaber as a gift! Then he just throws it away? It is supposed to be funny?...or was it a "f*** you" to fans who have been speculating about what Luke would say? (It was originally his father Anakin Skywalker's lightsaber that was passed down to him by Ben Kenobi when he first became a jedi. WTF?)<br>3. The "Rian Johnson Version" of Scaredy-Cat-Luke wanted to kill his Nephew because he sensed the dark side in him even though Luke refused to kill his own father because he believed there was some good left in him. (Even though he extinguished the Jedi Order and killed all the younglings and committed genocide by destroying entire planets...). What had Ben Solo done that was even close to that evil?<br>4. Space Ships with laser guns still run on FUEL?...It seems like a stupid plot device to create a countdown clock (Spoiler...18 hours) so there is time for drama between Vice Admiral Holdo and Poe Dameron and room for a side story for Rose and Finn.<br>5. Holdo refuses to tell Poe the plan? WTF? If the Resistance is so depleted even with Poe's demotion he is still second in command and she won't tell him the plan? And when he staged a mutiny....she still refuses to discuss her plan. If she was a diplomat wouldn't she have the social skills to resolve this better?<br>6. The Rose and Finn side story was a failure! They had 18 hours to get to a casino planet and return. Which must have been really close since they didn't travel at light speed....how LUCKY! Then they are told by Maz Kanata that they need to find a specific hacker who can disable the First Order's tracking system. Finn must have asked for Maz to exchange phone numbers when he met her on Toakodana for 5 minutes (in the Force Awakens)....how LUCKY! But before they can find the hacker Finn and Rose get arrested for a parking ticket...but there is a hacker who can do the job in the same prison cell with them...how LUCKY! He can let himself out of prison anytime so then take some "ME" time and free some alien horses (on an island where they will be rounded up the next day) and destroy some property (which is insured and will most likely make the "evil" rich people even more money) Then they fly away with the untrustworthy code breaker leaving all those slave children to CLEAN UP THE MESS?! What heros?....When they are captured by the First Order their essential "Code Breaker" spills the beans about the Rebels plan to evacuate and Hux begins destroying the escape pods. Rose and Finn caused half of the remaining Resistance to be blown up!? Which they never regret or even acknowledge.<br>6. Superman Leia....returns from death but now Carrie Fisher tragically died. So now she will have to die off screen before the next movie? (and when they open the door to let her back on the ship....no air or people get sucked out?....is the cold vacuum of space a myth?) <br>7. They kill admiral Ackbar off-screen? It seems like they just wanted to create room for sexy purple haired Hunger-Games Holdo!<br>8. Luke dies meditating? If he was going to die it would have been more impactful if he did it in person (we saw the sunken X-Wing or did he forget to renew his driver's license)<br><br>Kathleen Kennedy may have worked with David Spielberg but she has none of his instincts or tallent. She needs to step down before she tanks the entire franchize.....<br>She hired Rian Johnson to write the script..., 0.5,  Andrew B, https://www.rottentomatoes.com/user/id/932079324/, March 20 2018, N/A
 I watched this movie and was in total amazement how both Disney and the director are so out of touch with the Star Wars universe and audience demographic! So disappointed in how they took one of the best and most notable characters in cinema and completely ignore his backstory. Disney and the Director should be ashamed of themselves., 0.5,  E D, https://www.rottentomatoes.com/user/id/977175897/, March 20 2018, N/A
 The last jedi was not only a lazy piece of cinema but a failed attempt to combine the problems of our reality with the wars in the stars. Rather than working with the masses of lore within the star wars universe--riaan johnson decided that 2017 slap-stick humor and plot confusion was a better fit. Sad to see star wars sink to the status of the sub-par yearly marvel movies. You had the gift of working with star wars and made something forgettable with it. This movie is bantha fodder., 1.5,  Landon B, https://www.rottentomatoes.com/user/id/977175895/, March 20 2018, N/A
 We all know by now what is wrong with this picture... It reflects the character of Rian Johnson who not only insulted the fans but also Hamill with this garbage excuse for a movie. Apart from that... this is like the most dumb attempt at a story ever filmed. This seems to be written for 10y olds BY 10 YEAR OLDS!, 1.0,  Ivo E, https://www.rottentomatoes.com/user/id/977175785/, March 20 2018, N/A
 worst piece of shit ever made, 0.5,  , https://www.rottentomatoes.com/user/id/977175745/, March 20 2018, N/A
 ATTENTION : Please give at Rotten Tomatoes at least 1 point otherwise the review is not in the rating! Thank you !!!<br><br>Say Rotten Tomatoes you have the choice counting machine from Florida in 2006. Since January it stays at 3/5 although you can see 10 x 0-1 stars and 2 x 4-5 stars? that looks a blind that the cut is not 3 !!!<br><br>Disney please make the movie again based on TFA. You can kill the old heroes - but please with DIGNITY !!! You can take women and actors in the main roles of all countries - but with a good story development and why they do something !!!<br>Is that too much ?<br><br>Hey you paid professional critics that was probably bad did you really believe that we are stupid? A few colorful pictures and cute animals and the story we do not care? HaHaHa you are no credible critic anymore :-) Find a new job we will not look at you anymore if we want to know something about a movie. Disney paid you and then exposed you bad luck<br><br>Look at one TFA after 2 years 842 pages reviews 88% audience reviews TLJ after 3 months 2094 pages at 48% (with correct count of zero and half stars about 25%) something is wrong with the MOVIE :-) ))<br><br>Rotten Tomatoes count no or half stars ratings so the evaluation is correct !!! You can not offer no stars or half stars but they do not value like all other evaluations !!!<br><br>Here two 5 star reviews behind each other one with name one without name please do not say that's coincidence!!!<br><br>joao v<br>March 3 2018<br>(2ºC) star wars is a very good movie has a good interpretation and has incredible history<br><br>March 3 2018<br>(2ºC) star wars is very good movie has a good interpretation and has incredible story.<br><br>Disney paid 5 stars one-liners and now they are almost the same the writers will not remember anything about this Star Wars Horror Movie :-)<br><br>Critics who are looking forward to part 9 you can choose the chairs in the cinema you will have plenty of space :-))<br><br>Some 5 star reviewers write the film has implemented 1.3 billion he must be good?<br>1: If we had known beforehand what would have happened the movie would not have made a billion.<br>2: TFA made over 2 billion small difference - right? TLJ can not do that anymore.<br>3: Now that we know what's coming of bad writing - solo / SW9 certainly not that high except for Ron Howard / JJ making extraordinary movies with a wonderful story such as Rogue One that's saying now.<br><br>Let's see if you (Disney) have bet on the right horse. The only thing that matters is - Money - let's see who has more your new audience or us - Premiere Star Wars 1977 - Fans who do not want to see Star Wars 9 :-)<br><br>Of course TFA is based on AnH and TLJ on TESB / RofJ. The hero travels to master Rey / Luke - Luke / Yoda his friends fight elsewhere Saltplanet / Endor. The hero must cancel the teaching mission to save his friends. Hollywood and the studios have been making bad story writing for years - look to the remakes / prequels and more. A handful of films are good over 80% not! We have noticed this here in Germany for 15 years you in filmmaker country not?<br><br>I just wanted to tell a good story whether the main role of a woman or an actor from any country I do not care. I have not written a review on Star Wars since 1977. But now it had to be TLJ has great pictures but nothing else ...<br><br>and now...<br><br>About - the last Jedi - a Spaceballs Saga<br><br>I can't believe we live in a world now where the prequels AREN'T the worst star wars movies anymore.<br><br>The movie is good for 10 year old kids who just want to see a fast / actually slow colorful space battle with cute animals and do not understand an important good story.<br><br>A Jedi Master who has been trained for years and saves his father (Darh Vader) later wants to kill sleeping nephew with the lightsaber for bad thoughts?<br><br>He's tired of hiding but he's putting a card in circulation where he can be found?<br><br>He throws his lightsaber over his shoulder and goes trinking milk by space cows?<br><br>What does Luke think about Han Solo's death - nothing. What friendship has emerged over the years :-(<br><br>Kylo - weep weep stomp stomp with his legs like a child - is a super evil? He kills his father and can not shoot his mother? Please take a look at the last 5 minutes of Rogue One - that's a badass Vader !!!<br><br>Anyway Rogue One gets more and more attention since WS8 is out thank you very much for the new appreciation !!! Only good SW movie since - 1983 ( Prequels and TFA is o.k )<br><br>The phone prank by Poe to Hux is not funny.<br><br>Fin in SW7 wants to flee and become a hero Fin in SW 8 wants to flee and becomes a hero - well almost his love comes between :-))<br><br>Hux is Lord Helmet of Spaceballs - From now on I'm not afraid of the new - Dark Side :-)<br><br>The chase of spaceships is like one truck overtaking another.<br><br>Spaceships need petrol stations ?<br><br>Nobody Rey - beats decades of trained Jedi like Luke and Kylo Ren - without much training - WHAT? Soon finished Jedi wants to be born :-)<br><br>Please consider the movie plays 2 hours after TFA!<br><br>The fight of Rey and Kylo against the bodyguards of Snoke that should have been the best lightsaber fight in the Starwars universe at the 5 star reviewers ??? What was missing? Oh yes no one uses the Force only sword fight and take each other in a sweatbox WTF<br><br>Leah should have died in SW8 - instead of becoming a supergirl :-(<br><br>You save animals but not slave children nice<br><br>Disney: You make rich people bad (casino plot) since you're poor?<br><br>The new Star Wars should be - not only black and white - Here all men are stupid and all women are clever ?<br><br>Beware BB-8 aka - the new Terminator - shoots coins more than he is tall - funny ? NO<br><br>All characters are exactly 2.5 hours where they were at the beginning :-(<br><br>The mighty Snok is dead? I do not care I do not really know him!<br><br>The good thing is from now on you can do all threatening things like dead stars spaceships evil planet the new order destroy by autopilot and hyper jump :-) We do not need Jedi more and that just where everyone can become a Jedi without effort training history personal experiences and teachers ... :-(<br><br>Look first Rogue One then a new Hope - and then SW7 / SW8 - you understand about Storyline?<br><br>Good CGI technology does not replace a good story - it supports the story<br><br>What does Mark Hamill say about his new Luke role? It's not Luke's character<br><br>Luke Skywalker is so iconic that Mark Hamill only had voice roles in Hollywood movies since 1983. His 3 minutes in SW7 TFA was goose bumps with me. And now he dissolves in the air ???<br>I am so sad Mark - I think of you as you were in my childhood the greatest hero of all time :-)) May the force be with you ....<br><br>ps: do not go back to Disney Star Wars.<br><br>To Kathleen Kennedy :<br><br>You look for strong women look at 1977 - 83 Princess Lea was strong she was not scared for Darth Vader while everyone around him was shaking she actively helps with her rescue. She is tortured by Darth Vader and later becomes active again in the fight for the rebelion. She strangles the mighty Jaba with her bare hands and a chain. She is always at the very front when fighting with laser pistols.<br><br>R.I.P Carrie Fisher<br><br>or... Felicity Jones aka Jyn Erso in Rogue One I think I have seen that she is a strong woman and has grown with her duties. AND she had to teach seek to make decisions make decisions until her death - I felt with her!<br><br>or think of Ripley aka Sigourney Weaver in Alien 1979<br><br>And now there is - I can do anything right now Rey ... what a Stroyline. What did you want to tell the youth Disney?<br><br>Hey kids life is great - everyone has the Force to use them without teaching they bring you cola chips and the joystick into your hands while you sit on the sofa do not bother and do not forget to buy our toys :-)<br><br>Look at the little boy at the end of the movie he uses the power for his broom. Anakin was also a slave boy but what did he need to become jedi ???? Ahhhh years of training ....<br><br>How do colored actors need political correctness - who is Billy Dee Williams - SW2 TESB 1980?<br>By the way how great would it have been if instead of Benicio Del Toro had played the hacker :-)<br><br>Let the past die kill it if you have to said Disney :-) <br>Well congratulations you've killed the old premiere customers since 1977. I'm looking forward to the box office of Solo and SW9 :-)))<br><br>So there is much else but I do not feel like it anymore ....<br><br>This - new way - of Star Wars will NOT be mine ....<br><br>Disney / Kennedy / Johnson = no more money from me !!! I know Disney that hurts you the most :-))<br><br>This is not my Luke Han shot first and only Chewbacca eats porgs Jedi needs training more than 10 minutes... and and and....<br><br>Greetings from Germany may the force be with us - except the makers of this film..., 1.0,  Frank B, https://www.rottentomatoes.com/user/id/977079793/, March 20 2018, N/A
